CLIENTE,MODELO,NUM_PLAZAS,MECANISMO_MODULO,IMPORTE_LINEA,CATEGORIA,TIPO_TAPICERIA,COSTE_TAPIZADO_AGRUP,P_COSTE,MARGEN_UDS_LINEA,DTO_FAMILIA,I_COMISION,I_BRUTO,DTO_PP,DTO_LINEAS,MARGEN_BRUTO,PROVINCIA,COD_COMUNIDAD,HIPOTECA,INDENCIAS_CLIENTE,PIB_VALOR_EUROS,PARO_2020T3,status_cliente
2422,4,100,1,304.98,2,T,27.53,100.16,177.29,5.0,14.2,304.98,5.79,15.25,283.94,11,1.0,0.2673,22.0,17231.0,21.75,11.6068611945415
2422,4,200,4,375.36,2,T,24.88,121.01,229.48,5.0,58.59,1258.56,23.91,62.93,1171.72,11,1.0,0.2673,22.0,17231.0,21.75,11.6068611945415
2422,4,100,0,507.84,2,T,49.75,98.42,261.25,5.0,58.59,1258.56,23.91,62.93,1171.72,11,1.0,0.2673,22.0,17231.0,21.75,11.6068611945415
3225,14,300,5,638.94,2,T,16.69,256.44,365.81,9.0,17.09,638.94,11.63,57.5,569.81,41,1.0,0.2673,320.0,19665.0,21.75,3.251193935624822
4775,10,100,1,400.2,0,T,35.19,98.72,266.29,7.0,71.58,1121.94,20.87,78.53,1022.55,20,16.0,0.261,105.0,32015.0,8.47,11.744110928749173
4775,10,100,1,321.54,0,T,35.19,77.32,209.03,7.0,71.58,1121.94,20.87,78.53,1022.55,20,16.0,0.261,105.0,32015.0,8.47,11.744110928749173
4775,10,100,2,293.94,0,T,57.15,73.18,163.62,7.0,71.9,1126.08,20.94,78.84,1026.28,20,16.0,0.261,105.0,32015.0,8.47,11.744110928749173
4775,10,100,2,269.1,0,T,57.15,68.46,143.5,7.0,71.9,1126.08,20.94,78.84,1026.28,20,16.0,0.261,105.0,32015.0,8.47,11.744110928749173
4951,1,100,1,524.4,4,P,160.88,81.81,281.72,13.0,0.0,2374.98,41.32,308.75,2024.92,7,4.0,0.4149,53.0,27134.0,11.18,10.505732932185856
4951,1,100,1,833.52,4,P,321.75,61.6,388.57,13.0,0.0,2374.98,41.32,308.75,2024.92,7,4.0,0.4149,53.0,27134.0,11.18,10.505732932185856
4951,1,75,3,492.66,4,P,160.88,95.98,235.81,13.0,0.0,2374.98,41.32,308.75,2024.92,7,4.0,0.4149,53.0,27134.0,11.18,10.505732932185856
5754,20,300,0,552.0,2,T,18.82,209.21,323.97,8.0,47.96,1063.98,19.58,85.12,959.28,5,7.0,0.2449,40.0,19555.0,10.98,13.483522117134351
5754,20,200,0,511.98,2,T,18.82,183.03,310.13,8.0,47.96,1063.98,19.58,85.12,959.28,5,7.0,0.2449,40.0,19555.0,10.98,13.483522117134351
5754,23,350,0,480.24,2,T,28.96,187.29,263.99,8.0,45.72,1014.3,18.66,81.14,914.49,5,7.0,0.2449,40.0,19555.0,10.98,13.483522117134351
5754,23,75,3,534.06,2,T,28.96,205.44,299.66,8.0,45.72,1014.3,18.66,81.14,914.49,5,7.0,0.2449,40.0,19555.0,10.98,13.483522117134351
6289,36,100,1,625.14,4,P,155.49,160.13,309.52,5.0,58.2,1275.12,23.76,62.52,1188.84,4,1.0,0.2673,29.0,20465.0,21.75,11.01736570726923
6289,16,0,6,24.84,4,P,155.49,2.53,-133.18,9.0,58.2,1275.12,23.76,62.52,1188.84,4,1.0,0.2673,29.0,20465.0,21.75,11.01736570726923
6507,12,200,0,398.82,2,T,94.67,123.51,180.64,8.0,37.19,804.54,0.0,0.0,804.54,33,3.0,0.218,31.0,21981.0,13.01,15.811605899845436
6507,12,200,4,345.0,2,T,94.67,114.81,135.52,8.0,37.19,804.54,0.0,0.0,804.54,33,3.0,0.218,31.0,21981.0,13.01,15.811605899845436
6507,16,0,6,60.72,2,T,189.34,2.53,-133.68,8.0,37.19,804.54,0.0,0.0,804.54,33,3.0,0.218,31.0,21981.0,13.01,15.811605899845436
6780,29,75,3,494.04,2,T,47.97,213.68,232.39,5.0,46.23,924.6,0.0,0.0,924.6,8,9.0,0.324,54.0,29885.0,11.4,12.240659559858031
6780,29,300,0,430.56,2,T,47.97,167.1,215.49,5.0,46.23,924.6,0.0,0.0,924.6,8,9.0,0.324,54.0,29885.0,11.4,12.240659559858031
6898,26,100,1,358.8,2,T,20.51,120.45,217.84,5.0,69.69,1393.8,0.0,0.0,1393.8,46,10.0,0.2444,19.0,22882.0,15.67,17.73311747611027
6898,26,100,1,338.1,2,T,20.51,115.91,201.68,5.0,69.69,1393.8,0.0,0.0,1393.8,46,10.0,0.2444,19.0,22882.0,15.67,17.73311747611027
7520,12,350,0,604.44,2,T,29.11,187.79,387.54,18.0,10.15,604.44,0.0,96.71,507.73,48,16.0,0.261,115.0,30901.0,8.47,11.024918507845811
7661,1,100,1,453.96,3,T,68.16,81.81,303.99,7.0,39.97,1461.72,27.19,102.33,1332.21,28,13.0,0.3404,17.0,34041.0,11.89,22.242878578462733
7661,1,100,1,553.8,3,T,68.16,95.54,390.1,7.0,39.97,1461.72,27.19,102.33,1332.21,28,13.0,0.3404,17.0,34041.0,11.89,22.242878578462733
8160,38,100,1,474.72,0,T,59.04,161.96,253.72,8.0,74.22,1646.34,30.29,131.71,1484.35,4,1.0,0.2673,19.0,20465.0,21.75,13.611311214736165
8160,38,300,0,696.9,0,T,59.04,259.24,378.62,8.0,74.22,1646.34,30.29,131.71,1484.35,4,1.0,0.2673,19.0,20465.0,21.75,13.611311214736165
8203,47,300,2,933.3,0,T,145.6,229.55,558.15,5.0,88.66,933.3,0.0,46.67,886.63,6,11.0,0.2156,11.0,17637.0,18.78,19.899576900431757
8284,15,300,2,670.14,2,T,17.48,205.68,446.98,5.0,29.95,670.14,0.0,71.13,599.01,44,2.0,0.2578,13.0,24928.0,10.41,26.73038540604185
8655,10,200,4,365.7,2,T,20.95,126.81,217.95,8.0,44.73,992.22,18.26,79.38,894.58,23,1.0,0.2673,21.0,17465.0,21.75,11.960395408771298
8655,10,100,1,276.0,2,T,20.95,72.6,182.46,8.0,44.73,992.22,18.26,79.38,894.58,23,1.0,0.2673,21.0,17465.0,21.75,11.960395408771298
8655,10,100,1,350.52,2,T,20.95,94.0,235.58,8.0,44.73,992.22,18.26,79.38,894.58,23,1.0,0.2673,21.0,17465.0,21.75,11.960395408771298
8655,10,300,2,376.74,2,T,35.2,121.83,219.71,8.0,18.84,376.74,0.0,0.0,376.74,23,1.0,0.2673,21.0,17465.0,21.75,11.960395408771298
9111,20,200,4,459.54,0,T,65.34,140.83,253.38,5.0,86.66,1861.62,35.37,93.09,1733.16,14,1.0,0.2673,11.0,17964.0,21.75,16.76007935546901
9111,20,100,1,667.92,0,T,130.67,96.3,344.65,5.0,86.66,1861.62,35.37,93.09,1733.16,14,1.0,0.2673,11.0,17964.0,21.75,16.76007935546901
9111,20,75,3,420.9,0,T,65.34,133.26,222.31,5.0,86.66,1861.62,35.37,93.09,1733.16,14,1.0,0.2673,11.0,17964.0,21.75,16.76007935546901
9111,20,100,0,313.26,0,T,65.34,91.67,156.26,5.0,86.66,1861.62,35.37,93.09,1733.16,14,1.0,0.2673,11.0,17964.0,21.75,16.76007935546901
9314,4,100,1,561.66,4,P,128.1,122.93,310.63,5.0,117.51,2604.06,123.69,130.2,2350.16,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,4,100,1,908.04,4,P,256.19,100.16,451.53,5.0,117.51,2604.06,123.69,130.2,2350.16,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,4,75,3,556.14,4,P,128.1,133.76,294.28,5.0,117.51,2604.06,123.69,130.2,2350.16,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,4,100,2,578.22,4,P,128.1,125.06,325.06,5.0,117.51,2604.06,123.69,130.2,2350.16,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
177,49,150,4,373.98,2,T,55.26,118.83,199.89,7.0,49.74,1091.58,20.3,76.41,994.86,3,10.0,0.2444,19.0,19066.0,15.67,16.1870569564894
177,49,100,1,321.54,2,T,55.26,98.78,167.5,7.0,49.74,1091.58,20.3,76.41,994.86,3,10.0,0.2444,19.0,19066.0,15.67,16.1870569564894
177,49,100,1,396.06,2,T,55.26,118.59,222.21,7.0,49.74,1091.58,20.3,76.41,994.86,3,10.0,0.2444,19.0,19066.0,15.67,16.1870569564894
635,21,100,0,300.84,2,T,36.44,129.42,134.98,5.0,42.12,601.68,0.0,0.0,601.68,17,9.0,0.324,87.0,28674.0,11.4,9.446253222283634
635,20,200,4,386.4,2,T,33.44,140.83,212.13,5.0,42.37,847.32,0.0,0.0,847.32,17,9.0,0.324,87.0,28674.0,11.4,9.446253222283634
644,0,200,4,427.8,1,T,2.95,113.59,311.26,5.0,51.97,1116.42,21.21,55.82,1039.39,17,9.0,0.324,15.0,28674.0,11.4,22.74959031826997
644,0,100,1,335.34,1,T,2.95,100.24,232.15,5.0,51.97,1116.42,21.21,55.82,1039.39,17,9.0,0.324,15.0,28674.0,11.4,22.74959031826997
644,0,100,0,353.28,1,T,2.95,100.03,250.3,5.0,51.97,1116.42,21.21,55.82,1039.39,17,9.0,0.324,15.0,28674.0,11.4,22.74959031826997
2448,18,100,0,292.56,0,T,77.65,99.87,115.04,9.0,47.38,759.0,13.81,68.31,676.88,26,17.0,0.2336,32.0,26528.0,9.96,18.876052511581474
2448,18,300,0,466.44,0,T,77.65,170.98,217.81,9.0,47.38,759.0,13.81,68.31,676.88,26,17.0,0.2336,32.0,26528.0,9.96,18.876052511581474
3159,20,200,4,459.54,0,T,71.18,140.83,247.54,3.0,68.5,1008.78,0.0,30.27,978.51,27,12.0,0.2637,4.0,23049.0,10.61,45.38196446805679
4015,38,100,1,442.98,2,T,38.78,160.11,244.1,10.0,57.75,1382.76,0.0,128.35,1254.41,3,10.0,0.2444,80.0,19066.0,15.67,7.888595760130575
4015,38,100,1,375.36,2,T,38.78,128.05,208.54,10.0,57.75,1382.76,0.0,128.35,1254.41,3,10.0,0.2444,80.0,19066.0,15.67,7.888595760130575
4015,38,200,4,465.06,2,T,38.78,183.01,243.28,10.0,57.75,1382.76,0.0,128.35,1254.41,3,10.0,0.2444,80.0,19066.0,15.67,7.888595760130575
4015,16,0,6,49.68,2,T,77.55,2.53,-32.93,10.0,57.75,1382.76,0.0,128.35,1254.41,3,10.0,0.2444,80.0,19066.0,15.67,7.888595760130575
4262,6,300,0,946.68,2,T,46.72,177.17,545.62,8.0,60.97,946.68,0.0,75.73,870.95,15,12.0,0.2637,74.0,23343.0,10.61,10.61817107729303
4498,5,100,1,478.86,0,T,54.18,164.22,260.47,8.0,25.9,957.72,17.62,76.62,863.48,30,14.0,0.2194,47.0,20766.0,15.06,11.563696863047731
4498,10,200,0,465.06,0,T,78.07,122.06,264.93,8.0,22.92,847.32,15.59,67.78,763.95,30,14.0,0.2194,47.0,20766.0,15.06,11.563696863047731
4498,10,100,1,382.26,0,T,78.07,94.0,210.19,8.0,22.92,847.32,15.59,67.78,763.95,30,14.0,0.2194,47.0,20766.0,15.06,11.563696863047731
4912,26,350,0,663.78,0,T,58.08,221.58,384.12,5.0,31.53,663.78,0.0,33.19,630.59,46,10.0,0.2444,57.0,22882.0,15.67,10.238220148403522
5263,10,100,1,343.62,2,T,21.09,98.72,223.81,4.0,31.26,625.14,0.0,0.0,625.14,45,8.0,0.2351,30.0,18022.0,16.7,12.369618776931508
5263,10,100,0,281.52,2,T,21.09,97.48,162.95,4.0,31.26,625.14,0.0,0.0,625.14,45,8.0,0.2351,30.0,18022.0,16.7,12.369618776931508
5861,10,200,4,340.86,2,T,25.87,126.81,188.18,5.0,48.44,968.76,0.0,0.0,968.76,18,1.0,0.2673,27.0,17894.0,21.75,10.676839750181411
5861,10,100,1,284.28,2,T,25.87,77.32,181.09,5.0,48.44,968.76,0.0,0.0,968.76,18,1.0,0.2673,27.0,17894.0,21.75,10.676839750181411
5861,10,100,1,343.62,2,T,25.87,98.72,219.03,5.0,48.44,968.76,0.0,0.0,968.76,18,1.0,0.2673,27.0,17894.0,21.75,10.676839750181411
6177,10,100,1,343.62,2,T,19.62,98.72,225.28,9.0,51.89,1037.76,0.0,0.0,1037.76,4,1.0,0.2673,45.0,20465.0,21.75,8.844443411548353
6177,10,200,2,350.52,2,T,19.62,113.37,217.53,9.0,51.89,1037.76,0.0,0.0,1037.76,4,1.0,0.2673,45.0,20465.0,21.75,8.844443411548353
6177,26,100,1,440.22,0,T,58.81,130.46,250.95,9.0,39.26,880.44,16.02,79.24,785.18,4,1.0,0.2673,45.0,20465.0,21.75,8.844443411548353
6464,15,300,0,572.7,0,T,60.09,199.07,313.55,8.0,46.04,1021.2,18.79,81.7,920.71,46,10.0,0.2444,67.0,22882.0,15.67,9.443315295819264
6464,15,200,4,448.5,0,T,60.09,155.02,233.4,8.0,46.04,1021.2,18.79,81.7,920.71,46,10.0,0.2444,67.0,22882.0,15.67,9.443315295819264
6507,12,300,0,441.6,2,T,43.24,146.6,251.76,8.0,39.33,786.6,0.0,0.0,786.6,33,3.0,0.218,31.0,21981.0,13.01,15.811605899845436
6507,12,200,4,345.0,2,T,43.24,114.81,186.95,8.0,39.33,786.6,0.0,0.0,786.6,33,3.0,0.218,31.0,21981.0,13.01,15.811605899845436
6828,29,200,4,385.02,0,T,61.07,122.43,201.52,5.0,42.01,902.52,17.15,45.13,840.24,30,14.0,0.2194,10.0,20766.0,15.06,25.06949740541604
6828,29,300,0,517.5,0,T,61.07,167.1,289.33,5.0,42.01,902.52,17.15,45.13,840.24,30,14.0,0.2194,10.0,20766.0,15.06,25.06949740541604
7128,29,300,0,506.46,2,T,30.09,192.17,284.2,5.0,51.46,1105.38,21.0,55.27,1029.11,29,1.0,0.2673,8.0,18036.0,21.75,19.692280340968242
7128,29,100,0,598.92,2,T,60.18,126.28,286.18,5.0,51.46,1105.38,21.0,55.27,1029.11,29,1.0,0.2673,8.0,18036.0,21.75,19.692280340968242
7372,2,200,4,420.9,2,T,29.94,157.7,233.26,3.0,65.01,928.74,0.0,0.0,928.74,29,1.0,0.2673,12.0,18036.0,21.75,16.078679569070847
7372,2,200,0,507.84,2,T,29.94,194.53,283.37,3.0,65.01,928.74,0.0,0.0,928.74,29,1.0,0.2673,12.0,18036.0,21.75,16.078679569070847
7509,5,200,4,465.3,2,T,24.12,171.27,269.92,7.0,57.57,1263.36,23.5,88.44,1151.42,7,4.0,0.4149,40.0,27134.0,11.18,12.093006755402028
7509,5,100,1,359.55,2,T,24.12,128.8,206.64,7.0,57.57,1263.36,23.5,88.44,1151.42,7,4.0,0.4149,40.0,27134.0,11.18,12.093006755402028
7509,5,100,1,438.51,2,T,24.12,155.89,258.51,7.0,57.57,1263.36,23.5,88.44,1151.42,7,4.0,0.4149,40.0,27134.0,11.18,12.093006755402028
7520,5,100,1,0.0,0,T,48.27,155.17,-203.44,18.0,0.0,0.0,0.0,0.0,0.0,48,16.0,0.261,115.0,30901.0,8.47,11.024918507845811
7661,31,200,0,1159.2,0,T,88.02,145.65,779.88,7.0,31.7,1159.2,21.56,81.14,1056.5,28,13.0,0.3404,17.0,34041.0,11.89,22.242878578462733
7761,29,350,0,487.14,2,T,36.58,186.71,263.85,8.0,30.88,833.52,154.41,61.48,617.63,30,14.0,0.2194,143.0,20766.0,15.06,6.629451665245737
7761,29,200,4,346.38,2,T,36.58,122.43,187.37,8.0,30.88,833.52,154.41,61.48,617.63,30,14.0,0.2194,143.0,20766.0,15.06,6.629451665245737
7761,2,300,0,579.6,2,T,35.69,210.48,333.43,8.0,37.07,1000.5,185.34,73.79,741.37,30,14.0,0.2194,143.0,20766.0,15.06,6.629451665245737
7761,2,200,4,420.9,2,T,35.69,157.7,227.51,8.0,37.07,1000.5,185.34,73.79,741.37,30,14.0,0.2194,143.0,20766.0,15.06,6.629451665245737
7935,12,200,0,489.9,0,T,71.93,127.62,290.35,3.0,60.42,908.04,17.62,27.24,863.19,20,16.0,0.261,15.0,32015.0,8.47,31.07199688702611
7935,12,200,4,418.14,0,T,71.93,114.81,231.4,3.0,60.42,908.04,17.62,27.24,863.19,20,16.0,0.261,15.0,32015.0,8.47,31.07199688702611
8077,5,100,1,442.98,2,T,19.71,163.5,259.77,5.0,64.05,1450.38,26.14,68.8,1355.43,30,14.0,0.2194,38.0,20766.0,15.06,12.860380817805897
8077,5,100,1,489.9,2,T,19.71,173.47,296.72,5.0,64.05,1450.38,26.14,68.8,1355.43,30,14.0,0.2194,38.0,20766.0,15.06,12.860380817805897
8077,16,0,6,74.52,2,T,59.13,2.53,7.8,5.0,64.05,1450.38,26.14,68.8,1355.43,30,14.0,0.2194,38.0,20766.0,15.06,12.860380817805897
8680,10,100,1,331.2,2,T,20.7,94.0,216.5,5.0,33.12,662.4,0.0,0.0,662.4,8,9.0,0.324,7.0,29885.0,11.4,33.99794596496879
8708,12,300,0,499.56,2,T,19.0,167.53,313.03,7.0,47.82,956.34,0.0,0.0,956.34,3,10.0,0.2444,86.0,19066.0,15.67,7.608437364653832
8708,12,200,0,456.78,2,T,19.0,144.44,293.34,7.0,47.82,956.34,0.0,0.0,956.34,3,10.0,0.2444,86.0,19066.0,15.67,7.608437364653832
8758,4,100,2,264.96,0,T,57.13,81.2,126.64,5.0,48.57,1022.58,0.0,51.13,971.45,34,7.0,0.2449,25.0,25508.0,10.98,19.47926819963315
8758,4,100,2,343.62,0,T,57.13,103.97,182.53,5.0,48.57,1022.58,0.0,51.13,971.45,34,7.0,0.2449,25.0,25508.0,10.98,19.47926819963315
8758,26,300,0,604.44,0,T,58.5,200.79,345.15,5.0,28.71,604.44,0.0,30.22,574.22,34,7.0,0.2449,25.0,25508.0,10.98,19.47926819963315
8892,18,200,4,383.64,0,T,138.0,140.65,104.99,18.0,0.0,850.08,0.0,127.52,722.56,50,2.0,0.2578,91.0,27011.0,10.41,10.516780605487364
8892,18,300,0,466.44,0,T,138.0,174.04,154.4,18.0,0.0,850.08,0.0,127.52,722.56,50,2.0,0.2578,91.0,27011.0,10.41,10.516780605487364
9150,12,200,4,345.0,2,T,24.25,114.81,205.95,8.0,39.33,786.6,0.0,0.0,786.6,2,8.0,0.2351,19.0,19888.0,16.7,16.32804561708618
9150,12,300,0,441.6,2,T,24.25,146.6,270.76,8.0,39.33,786.6,0.0,0.0,786.6,2,8.0,0.2351,19.0,19888.0,16.7,16.32804561708618
9196,5,100,1,460.92,0,T,48.27,155.17,257.49,3.0,101.86,1484.88,29.7,0.0,1455.18,3,10.0,0.2444,2.0,19066.0,15.67,49.891860284719826
9196,5,200,2,563.04,0,T,48.27,181.61,333.17,3.0,101.86,1484.88,29.7,0.0,1455.18,3,10.0,0.2444,2.0,19066.0,15.67,49.891860284719826
9314,5,100,1,478.86,0,T,23.93,164.22,290.72,5.0,173.7,4018.56,182.84,361.69,3474.02,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,5,100,1,390.54,0,T,23.93,137.13,229.49,5.0,173.7,4018.56,182.84,361.69,3474.02,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,37,300,0,560.28,0,T,23.93,185.12,351.24,5.0,173.7,4018.56,182.84,361.69,3474.02,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,12,300,0,484.38,0,T,23.93,146.6,313.86,5.0,173.7,4018.56,182.84,361.69,3474.02,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,12,100,0,274.62,0,T,23.93,87.66,163.04,5.0,173.7,4018.56,182.84,361.69,3474.02,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,87,100,1,422.28,0,T,23.93,188.32,210.04,5.0,173.7,4018.56,182.84,361.69,3474.02,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9314,12,300,0,538.2,0,T,23.93,167.53,346.75,5.0,173.7,4018.56,182.84,361.69,3474.02,47,7.0,0.2449,100.0,25482.0,10.98,9.734669087894705
9386,38,100,1,502.32,0,T,52.21,164.32,285.8,5.0,70.47,1513.86,28.76,75.7,1409.4,29,1.0,0.2673,31.0,18036.0,21.75,10.003688416905286
9386,38,100,1,509.22,0,T,52.21,176.36,280.66,5.0,70.47,1513.86,28.76,75.7,1409.4,29,1.0,0.2673,31.0,18036.0,21.75,10.003688416905286
177,5,100,1,634.8,4,P,115.2,163.5,356.1,7.0,57.86,1269.6,23.61,88.88,1157.1,3,10.0,0.2444,19.0,19066.0,15.67,16.1870569564894
187,5,200,4,471.96,0,T,60.82,157.32,253.82,10.0,75.76,1683.6,0.0,168.36,1515.24,4,1.0,0.2673,35.0,20465.0,21.75,10.028656179317414
187,5,100,1,750.72,0,T,121.63,128.8,371.49,10.0,75.76,1683.6,0.0,168.36,1515.24,4,1.0,0.2673,35.0,20465.0,21.75,10.028656179317414
187,5,100,1,460.92,0,T,60.82,155.89,244.21,10.0,75.76,1683.6,0.0,168.36,1515.24,4,1.0,0.2673,35.0,20465.0,21.75,10.028656179317414
1008,20,100,1,401.58,2,T,15.29,130.68,255.61,7.0,56.8,1545.6,23.18,386.42,1135.99,29,1.0,0.2673,6.0,18036.0,21.75,22.738686711631182
1008,20,100,1,329.82,2,T,15.29,102.01,212.52,7.0,56.8,1545.6,23.18,386.42,1135.99,29,1.0,0.2673,6.0,18036.0,21.75,22.738686711631182
1008,26,75,3,349.14,2,T,15.29,123.32,210.53,7.0,56.8,1545.6,23.18,386.42,1135.99,29,1.0,0.2673,6.0,18036.0,21.75,22.738686711631182
1008,20,100,2,209.76,2,T,15.29,70.1,124.37,7.0,56.8,1545.6,23.18,386.42,1135.99,29,1.0,0.2673,6.0,18036.0,21.75,22.738686711631182
1008,20,100,2,255.3,2,T,15.29,94.37,145.64,7.0,56.8,1545.6,23.18,386.42,1135.99,29,1.0,0.2673,6.0,18036.0,21.75,22.738686711631182
1044,12,200,4,376.74,2,T,50.38,114.81,211.56,5.0,251.94,5232.96,0.0,194.23,5038.73,30,14.0,0.2194,26.0,20766.0,15.06,15.547442284828142
1044,12,300,0,484.38,2,T,50.38,146.6,287.41,5.0,251.94,5232.96,0.0,194.23,5038.73,30,14.0,0.2194,26.0,20766.0,15.06,15.547442284828142
1044,28,100,1,346.38,2,T,50.38,183.2,112.81,5.0,251.94,5232.96,0.0,194.23,5038.73,30,14.0,0.2194,26.0,20766.0,15.06,15.547442284828142
1044,18,200,4,310.5,2,T,50.38,140.65,119.48,5.0,251.94,5232.96,0.0,194.23,5038.73,30,14.0,0.2194,26.0,20766.0,15.06,15.547442284828142
1044,18,300,0,375.36,2,T,50.38,170.98,154.01,5.0,251.94,5232.96,0.0,194.23,5038.73,30,14.0,0.2194,26.0,20766.0,15.06,15.547442284828142
1044,10,100,1,331.2,2,T,50.38,94.0,186.83,5.0,251.94,5232.96,0.0,194.23,5038.73,30,14.0,0.2194,26.0,20766.0,15.06,15.547442284828142
1044,10,200,2,0.0,2,T,50.38,113.37,-163.75,5.0,251.94,5232.96,0.0,194.23,5038.73,30,14.0,0.2194,26.0,20766.0,15.06,15.547442284828142
1044,38,100,1,532.68,2,T,50.38,164.32,317.99,5.0,251.94,5232.96,0.0,194.23,5038.73,30,14.0,0.2194,26.0,20766.0,15.06,15.547442284828142
1044,45,200,4,471.96,2,T,50.38,124.61,296.98,5.0,251.94,5232.96,0.0,194.23,5038.73,30,14.0,0.2194,26.0,20766.0,15.06,15.547442284828142
1044,45,300,2,605.82,2,T,50.38,154.62,400.83,5.0,251.94,5232.96,0.0,194.23,5038.73,30,14.0,0.2194,26.0,20766.0,15.06,15.547442284828142
1044,10,200,0,534.06,2,T,50.38,147.61,336.08,5.0,251.94,5232.96,0.0,194.23,5038.73,30,14.0,0.2194,26.0,20766.0,15.06,15.547442284828142
1118,11,100,0,304.98,0,T,55.85,94.31,154.82,9.0,62.33,978.42,0.0,88.05,890.37,31,15.0,0.2381,44.0,30508.0,8.55,18.45515833482201
4324,36,100,1,553.38,4,P,128.43,152.13,272.82,5.0,118.46,2544.72,48.35,127.24,2369.13,4,1.0,0.2673,26.0,20465.0,21.75,11.635635030608555
4324,36,100,2,343.62,4,P,128.43,87.35,127.84,5.0,118.46,2544.72,48.35,127.24,2369.13,4,1.0,0.2673,26.0,20465.0,21.75,11.635635030608555
4324,36,200,3,596.16,4,P,128.43,170.44,297.29,5.0,118.46,2544.72,48.35,127.24,2369.13,4,1.0,0.2673,26.0,20465.0,21.75,11.635635030608555
4324,36,100,1,471.96,4,P,128.43,128.05,215.48,5.0,118.46,2544.72,48.35,127.24,2369.13,4,1.0,0.2673,26.0,20465.0,21.75,11.635635030608555
4324,36,100,1,579.6,4,P,128.43,157.77,293.4,5.0,118.46,2544.72,48.35,127.24,2369.13,4,1.0,0.2673,26.0,20465.0,21.75,11.635635030608555
4707,15,200,4,489.9,0,T,37.59,155.02,297.29,8.0,37.29,1403.46,25.37,110.29,1267.81,28,13.0,0.3404,18.0,34041.0,11.89,21.616192498983533
4707,15,100,1,386.4,0,T,37.59,128.8,220.01,8.0,37.29,1403.46,25.37,110.29,1267.81,28,13.0,0.3404,18.0,34041.0,11.89,21.616192498983533
4707,15,100,1,502.32,0,T,37.59,157.5,307.23,8.0,37.29,1403.46,25.37,110.29,1267.81,28,13.0,0.3404,18.0,34041.0,11.89,21.616192498983533
5263,30,100,0,242.88,2,T,36.68,82.1,124.1,4.0,69.0,1380.0,0.0,0.0,1380.0,45,8.0,0.2351,30.0,18022.0,16.7,12.369618776931508
5263,30,100,0,208.38,2,T,36.68,69.25,102.45,4.0,69.0,1380.0,0.0,0.0,1380.0,45,8.0,0.2351,30.0,18022.0,16.7,12.369618776931508
6289,12,300,0,538.2,2,T,26.4,165.96,345.84,9.0,46.21,1036.38,18.86,93.28,924.23,4,1.0,0.2673,29.0,20465.0,21.75,11.01736570726923
6289,12,200,0,498.18,2,T,26.4,142.87,328.91,9.0,46.21,1036.38,18.86,93.28,924.23,4,1.0,0.2673,29.0,20465.0,21.75,11.01736570726923
6641,29,200,4,346.38,2,T,36.58,122.43,187.37,6.0,39.18,833.52,0.0,50.01,783.51,46,10.0,0.2444,19.0,22882.0,15.67,17.73311747611027
6641,29,350,0,487.14,2,T,36.58,186.71,263.85,6.0,39.18,833.52,0.0,50.01,783.51,46,10.0,0.2444,19.0,22882.0,15.67,17.73311747611027
6719,12,300,1,499.56,2,T,17.59,175.75,306.22,5.0,47.82,956.34,0.0,0.0,956.34,40,7.0,0.2449,13.0,22428.0,10.98,25.329582700521136
6719,12,200,0,456.78,2,T,17.59,142.87,296.32,5.0,47.82,956.34,0.0,0.0,956.34,40,7.0,0.2449,13.0,22428.0,10.98,25.329582700521136
6790,18,300,0,480.24,2,T,29.14,176.56,274.54,5.0,43.82,876.3,0.0,0.0,876.3,9,7.0,0.2449,45.0,27994.0,10.98,15.210050627409602
6790,18,200,0,396.06,2,T,29.14,158.76,208.16,5.0,43.82,876.3,0.0,0.0,876.3,9,7.0,0.2449,45.0,27994.0,10.98,15.210050627409602
7083,26,200,4,481.62,0,T,131.04,178.04,172.54,3.0,45.32,953.58,18.5,28.61,906.47,11,1.0,0.2673,41.0,17231.0,21.75,8.502256500146721
7083,26,200,0,471.96,0,T,131.04,149.39,191.53,3.0,45.32,953.58,18.5,28.61,906.47,11,1.0,0.2673,41.0,17231.0,21.75,8.502256500146721
7793,26,200,4,437.46,2,T,44.82,178.04,214.6,7.0,71.69,1101.24,0.0,77.08,1024.16,20,16.0,0.261,9.0,32015.0,8.47,40.11377549228694
7793,26,100,0,262.2,2,T,44.82,80.52,136.86,7.0,71.69,1101.24,0.0,77.08,1024.16,20,16.0,0.261,9.0,32015.0,8.47,40.11377549228694
7793,26,100,1,401.58,2,T,44.82,130.46,226.3,7.0,71.69,1101.24,0.0,77.08,1024.16,20,16.0,0.261,9.0,32015.0,8.47,40.11377549228694
